superkingdom,kingdom,phylum,order,family,genus,species,subspecies,symptoms/diseases,antibiotics,comments
Eukaryota,Fungi,Ascomycota,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces verruculosus,NA,,,
Eukaryota,Fungi,Ascomycota,Eurotiales,Trichocomaceae,Xerochrysium,Xerochrysium dermatitidis,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum acutatum,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum coccodes,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum crassipes,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum dematium,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum falcatum,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum gloeosporioides,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum truncatum,NA,,,
Eukaryota,Fungi,Ascomycota,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella cucumerina,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Bionectriaceae,Gliomastix,Gliomastix roseogrisea,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium anisopliae,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium granulomatis,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium marquandii,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium viride,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps staphylinidicola,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Cordycipitaceae,Isaria,Isaria fumosorosea,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Cordycipitaceae,Isaria,Isaria javanica,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Cordycipitaceae,Parengyodontium,Parengyodontium album,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma koningii,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma lixii,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma longibrachiatum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma pseudokoningii,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma viride,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,NA,Acremonium,Acremonium blochii,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,NA,Acremonium,Acremonium curvulum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,NA,Acremonium,Acremonium hyalinulum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,NA,Acremonium,Acremonium potronii,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,NA,Acremonium,Acremonium spinosum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,NA,Sarocladium,Sarocladium kiliense,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,NA,Sarocladium,Sarocladium strictum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Dialonectria,Dialonectria episphaeria,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium chlamydosporum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium dimerum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium falciforme,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium incarnatum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium lichenicola,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium napiforme,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium neocosmosporiellum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium nygamai,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium subglutinans,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Fusarium verticillioides,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Fusarium,Nectria haematococca,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Ilyonectria,Ilyonectria destructans,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Nectriaceae,Xenoacremonium,Xenoacremonium recifei,NA,,,
Eukaryota,Fungi,Ascomycota,Hypocreales,Ophiocordycipitaceae,Purpureocillium,Purpureocillium lilacinum,NA,,,
Eukaryota,Fungi,Ascomycota,Magnaporthales,Magnaporthaceae,Mycoleptodiscus,Mycoleptodiscus indicus,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Graphiaceae,Graphium,Graphium basitruncatum,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Acaulium,Acaulium acremonium,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Lomentospora,Lomentospora prolificans,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Microascus,Microascus cinereus,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Microascus,Microascus cirrosus,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Microascus,Microascus trigonosporus,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Petriella,Petriella setifera,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scedosporium,Scedosporium apiospermum,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scedosporium,Scedosporium boydii,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scedosporium,Scedosporium dehoogii,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scopulariopsis,Scopulariopsis asperula,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scopulariopsis,Scopulariopsis brevicaulis,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scopulariopsis,Scopulariopsis brumptii,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scopulariopsis,Scopulariopsis candida,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scopulariopsis,Scopulariopsis flava,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scopulariopsis,Scopulariopsis fusca,NA,,,
Eukaryota,Fungi,Ascomycota,Microascales,Microascaceae,Scopulariopsis,Scopulariopsis koningii,NA,,,
Eukaryota,Fungi,Ascomycota,Myrmecridiales,Myrmecridiaceae,Myrmecridium,Myrmecridium schulzeri,NA,,,
Eukaryota,Fungi,Ascomycota,Myxotrichaceae,NA,Oidiodendron,Oidiodendron cerealis,NA,,,
Eukaryota,Fungi,Ascomycota,NA,Eremomycetaceae,Arthrographis,Arthrographis arxii,NA,,,
Eukaryota,Fungi,Ascomycota,NA,Myxotrichaceae,Myxotrichum,Myxotrichum deflexum,NA,,,
Eukaryota,Fungi,Ascomycota,NA,NA,Acrophialophora,Acrophialophora fusispora,NA,,,
Eukaryota,Fungi,Ascomycota,NA,NA,Dichotomophthora,Dichotomophthora portulacae,NA,,,
Eukaryota,Fungi,Ascomycota,NA,NA,Phaeosclera,Phaeosclera dematioides,NA,,,
Eukaryota,Fungi,Ascomycota,NA,NA,Phaeotrichoconis,Phaeotrichoconis crotalariae,NA,,,
Eukaryota,Fungi,Ascomycota,NA,NA,Staphylotrichum,Staphylotrichum coccosporum,NA,,,
Eukaryota,Fungi,Ascomycota,NA,NA,Triadelphia,Triadelphia pulvinata,NA,,,
Eukaryota,Fungi,Ascomycota,NA,Pseudeurotiaceae,Pseudeurotium,Pseudeurotium ovale,NA,,,
Eukaryota,Fungi,Ascomycota,NA,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus destructans,NA,,,
Eukaryota,Fungi,Ascomycota,NA,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus pannorum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Ajellomycetaceae,Blastomyces,Blastomyces dermatitidis,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Ajellomycetaceae,Emergomyces,Emergomyces pasteurianus,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Ajellomycetaceae,Emmonsia,Emmonsia crescens,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Ajellomycetaceae,Emmonsia,Emmonsia parva,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Ajellomycetaceae,Histoplasma,Histoplasma capsulatum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arachnomycetaceae,Arachnomyces,Arachnomyces nodosetosus,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma borellii,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma flavescens,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma gertleri,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma gloriae,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma insingulare,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma lenticulare,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma olidum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma phaseoliforme,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma quadrifidum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma thuringiensis,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Arthroderma,Arthroderma uncinatum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Epidermophyton,Epidermophyton floccosum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Keratinomyces,Keratinomyces ceretanicus,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Lophophyton,Arthroderma grubyi,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Microsporum,Microsporum audouinii,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Microsporum,Microsporum canis,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Microsporum,Microsporum ferrugineum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Nannizzia,Nannizzia corniculata,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Nannizzia,Nannizzia fulva,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Nannizzia,Nannizzia gypsea,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Nannizzia,Nannizzia incurvata,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Nannizzia,Nannizzia nana,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Nannizzia,Nannizzia persicolor,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Nannizzia,Nannizzia praecox,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Paraphyton,Arthroderma racemosum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Paraphyton,Paraphyton cookei,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton benhamiae,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton bullosum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton concentricum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton equinum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton mentagrophytes,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton rubrum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton schoenleinii,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton simii,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton tonsurans,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton verrucosum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton violaceum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Gymnoascaceae,Gymnascella,Gymnascella hyalinospora,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Gymnoascaceae,Gymnoascus,Gymnoascus dankaliensis,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,NA,Chrysosporium,Chrysosporium tropicum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,NA,Coccidioides,Coccidioides immitis,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,NA,Coccidioides,Coccidioides posadasii,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,NA,Malbranchea,Malbranchea pulchella,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,NA,Myriodontium,Myriodontium keratinophilum,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,NA,Paracoccidioides,Paracoccidioides brasiliensis,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,NA,Paracoccidioides,Paracoccidioides lutzii,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Nannizziopsiaceae,Nannizziopsis,Nannizziopsis guarroi,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Nannizziopsiaceae,Nannizziopsis,Nannizziopsis vriesii,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus fulvescens,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus keratinophilus,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Onygenaceae,Ophidiomyces,Ophidiomyces ophiodiicola,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Onygenaceae,Uncinocarpus,Uncinocarpus orissi,NA,,,
Eukaryota,Fungi,Ascomycota,Onygenales,Onygenaceae,Uncinocarpus,Uncinocarpus queenslandicus,NA,,,
Eukaryota,Fungi,Ascomycota,Ophiostomatales,Ophiostomataceae,Ophiostoma,Ophiostoma piceae,NA,,,
Eukaryota,Fungi,Ascomycota,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix brasiliensis,NA,,,
Eukaryota,Fungi,Ascomycota,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix globosa,NA,,,
Eukaryota,Fungi,Ascomycota,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix luriei,NA,,,
Eukaryota,Fungi,Ascomycota,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix schenckii,NA,,,
Eukaryota,Fungi,Ascomycota,Ophiostomatales,Ophiostomataceae,Sporothrix,Sporothrix stenoceras,NA,,,
Eukaryota,Fungi,Ascomycota,Pezizales,Ascodesmidaceae,Cephaliophora,Cephaliophora irregularis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Biatriosporaceae,Biatriospora,Biatriospora mackinnonii,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Corynesporascaceae,Corynespora,Corynespora cassiicola,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria unguis-hominis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Cucurbitariaceae,Pyrenochaeta,Pyrenochaeta cava,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Didymellaceae,Didymella,Didymella glomerata,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Didymellaceae,Epicoccum,Epicoccum sorghinum,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma eupyrena,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Didymellaceae,Phoma,Phoma herbarum,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Didymellaceae,Stagonosporopsis,Stagonosporopsis oculi-hominis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria coniothyrium,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,NA,Microsphaeropsis,Microsphaeropsis olivacea,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,NA,Ochrocladosporium,Ochrocladosporium elatum,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,NA,Pseudochaetosphaeronema,Pseudochaetosphaeronema larense,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria alternata,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria botrytis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria caespitosa,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria chartarum,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria chlamydospora,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria dianthicola,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria infectoria,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria longipes,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Alternaria,Alternaria tenuissima,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Cochliobolus,Cochliobolus pallescens,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia brachyspora,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia clavata,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia geniculata,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia hawaiiensis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia inaequalis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia lunata,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia papendorfii,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia senegalensis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia spicifera,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia tsudae,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Curvularia,Curvularia verruculosa,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Drechslera,Drechslera biseptata,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Exserohilum,Exserohilum longirostratum,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Exserohilum,Exserohilum mcginnisii,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Pleosporaceae,Setosphaeria,Setosphaeria rostrata,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Sporormiaceae,Westerdykella,Westerdykella minutispora,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Testudinaceae,Neotestudina,Neotestudina rosatii,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Tetraplosphaeriaceae,Tetraplosphaeria,Tetraplosphaeria tetraploa,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Trematosphaeriaceae,Falciformispora,Falciformispora senegalensis,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Trematosphaeriaceae,Falciformispora,Falciformispora tompkinsii,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Trematosphaeriaceae,Medicopsis,Medicopsis romeroi,NA,,,
Eukaryota,Fungi,Ascomycota,Pleosporales,Trematosphaeriaceae,Trematosphaeria,Trematosphaeria grisea,NA,,,
Eukaryota,Fungi,Ascomycota,Pleurotheciales,Pleurotheciaceae,Phaeoisaria,Phaeoisaria clematidis,NA,,,
Eukaryota,Fungi,Ascomycota,Pneumocystidales,Pneumocystidaceae,Pneumocystis,Pneumocystis carinii,NA,,,
Eukaryota,Fungi,Ascomycota,Pneumocystidales,Pneumocystidaceae,Pneumocystis,Pneumocystis jirovecii,NA,,,
Eukaryota,Fungi,Ascomycota,Pneumocystidales,Pneumocystidaceae,Pneumocystis,Pneumocystis murina,NA,,,
Eukaryota,Fungi,Ascomycota,Pneumocystidales,Pneumocystidaceae,Pneumocystis,Pneumocystis oryctolagi,NA,,,
Eukaryota,Fungi,Ascomycota,Pneumocystidales,Pneumocystidaceae,Pneumocystis,Pneumocystis wakefieldiae,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Candida,Candida dubliniensis,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Candida,Candida metapsilosis,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Candida,Candida orthopsilosis,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Candida,Candida parapsilosis,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Candida,Candida tropicalis,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Candida,Candida viswanathii,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces hansenii,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Kurtzmaniella,Candida zeylanoides,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Meyerozyma,Meyerozyma guilliermondii,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Millerozyma,Millerozyma farinosa,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Debaryomycetaceae,Yamadazyma,Candida pseudoaaseri,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Dipodascaceae,Geotrichum,Geotrichum candidum,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Dipodascaceae,Magnusiomyces,Magnusiomyces capitatus,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Dipodascaceae,Saprochaete,Saprochaete clavata,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Dipodascaceae,Yarrowia,Yarrowia lipolytica,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Metschnikowiaceae,Clavispora,Candida haemulonis,NA,,,
Eukaryota,Fungi,Ascomycota,Saccharomycetales,Metschnikowiaceae,Clavispora,Candida intermedia,NA,,,
